"Player","Tm","Pos","Opp","PaCom","PaAtt","PaYds","PaTDs","INT","RuAtt","RuYds","RuTDs","Tar","Rec","ReYds","ReTDs","Fum","FGM","39M","49M","50M","XPM","Sks","FR","DINT","DTD","PPG","Yds","0.5","PPR","Non"
"Jeremy Ruckert","NYJ","TE","NE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.9","8.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.0","2.5","1.5"
"Cordarrelle Patterson","PIT","RB","LAC","0.0","0.0","0.0","0.0","0.0","1.6","6.0","0.1","0.3","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.3","1.4","1.2"
"Mason Tipton","NO","WR","PHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","1.1","10.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.7","1.6"
"Olamide Zaccheaus","WAS","WR","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.1","12.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.7","1.6"
"DeAndre Carter","CHI","WR","IND","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.8","8.9","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.2","2.6","1.8"
"Keaontay Ingram","KC","RB","ATL","0.0","0.0","0.0","0.0","0.0","1.6","5.5","0.0","0.0","0.3","2.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.3","1.4","1.1"
"Mo Alie-Cox","IND","TE","CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.8","9.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.9","2.3","1.5"
"Jermaine Burton","CIN","WR","WAS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.8","12.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.1","2.5","1.7"
"Parker Washington","JAC","WR","BUF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.7","8.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","2.1","2.4","1.7"
"Alec Ingold","MIA","RB","SEA","0.0","0.0","0.0","0.0","0.0","0.8","3.0","0.0","0.6","0.5","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.4","0.9"
"Drew Sample","CIN","TE","WAS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.9","7.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.8","2.2","1.3"
"Durham Smythe","MIA","TE","SEA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","1.0","8.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.7","2.2","1.2"
"JuJu Smith-Schuster","KC","WR","ATL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","8.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.9","2.3","1.6"
"Jaylen Wright","MIA","RB","SEA","0.0","0.0","0.0","0.0","0.0","0.8","3.0","0.1","0.3","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.1","0.9"
"C.J. Ham","MIN","RB","HOU","0.0","0.0","0.0","0.0","0.0","0.2","1.1","0.0","0.6","0.5","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.2","0.8"
"Eric Gray","NYG","RB","CLE","0.0","0.0","0.0","0.0","0.0","1.0","4.0","0.1","0.0","0.2","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.1","0.9"
"Justin Herbert","LAC","QB","PIT","18.2","27.5","208.7","0.7","0.6","2.8","9.3","0.1","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","12.0","12.0","12.0"
"Adam Prentice","NO","RB","PHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","2.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.2","0.7"
"Hunter Luepke","DAL","RB","BAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","2.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.1","0.7"
"AJ Barner","SEA","TE","MIA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.5","4.7","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","1.9","1.4"
"Jake Bobo","SEA","WR","MIA","0.0","0.0","0.0","0.0","0.0","0.1","0.5","0.0","0.9","0.6","8.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.8","2.1","1.5"
"Jordan Mims","NO","RB","PHI","0.0","0.0","0.0","0.0","0.0","0.9","2.8","0.1","0.1","0.1","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","0.9","0.8"
"Luke Schoonmaker","DAL","TE","BAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.4","3.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","1.8","1.4"
"Tanner Hudson","CIN","TE","WAS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","7.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","2.0","1.2"
"Roman Wilson","PIT","WR","LAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","7.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.8","2.1","1.5"
"Andy Dalton","CAR","QB","LV","20.2","32.7","207.8","0.7","0.8","2.8","8.3","0.1","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","11.9","11.9","11.9"
"Craig Reynolds","DET","RB","ARI","0.0","0.0","0.0","0.0","0.0","0.8","3.5","0.0","0.1","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.8","0.9","0.8"
"JaMycal Hasty","NE","RB","NYJ","0.0","0.0","0.0","0.0","0.0","0.4","1.4","0.0","0.0","0.3","1.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.8","0.9","0.7"
"Tip Reiman","ARI","TE","DET","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","5.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.5","1.7","1.2"
"Michael Burton","DEN","RB","TB","0.0","0.0","0.0","0.0","0.0","1.2","3.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.7","0.7"
"Parris Campbell","PHI","WR","NO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","5.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","1.9","1.4"
"Trenton Irwin","CIN","WR","WAS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.7","8.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","2.0","1.2"
"Trey Palmer","TB","WR","DEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.5","6.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.6","1.8","1.4"
"MyCole Pruitt","PIT","TE","LAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","6.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.8","1.0"
"Patrick Ricard","BAL","RB","DAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.5"
"Drew Ogletree","IND","TE","CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.6","6.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.6","1.1"
"Sione Vaki","DET","RB","ARI","0.0","0.0","0.0","0.0","0.0","0.2","0.9","0.0","0.0","0.2","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.7","0.6"
"Julian Hill","MIA","TE","SEA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.5","4.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.3","1.6","1.1"
"Jeff Wilson","MIA","RB","SEA","0.0","0.0","0.0","0.0","0.0","0.6","2.5","0.0","0.3","0.2","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.8","0.5"
"Darnell Washington","PIT","TE","LAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.7","5.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.3","1.6","1.0"
"Patrick Taylor","SF","RB","LA","0.0","0.0","0.0","0.0","0.0","0.5","1.5","0.0","0.0","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.6","0.6"
"Will Shipley","PHI","RB","NO","0.0","0.0","0.0","0.0","0.0","0.2","1.1","0.0","0.0","0.1","1.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.6","0.5"
"Brock Wright","DET","TE","ARI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.6","4.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.3","1.5","1.0"
"Hassan Haskins","LAC","RB","PIT","0.0","0.0","0.0","0.0","0.0","0.4","1.7","0.0","0.1","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.6","0.5"
"Isaiah Davis","NYJ","RB","NE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.7","0.4"
"Jared Wiley","KC","TE","ATL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","5.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.5","0.9"
"Cedrick Wilson","NO","WR","PHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.4","5.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.6","1.2"
"Sean Tucker","TB","RB","DEN","0.0","0.0","0.0","0.0","0.0","0.3","1.0","0.0","0.0","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.6","0.5"
"Marvin Mims Jr.","DEN","WR","TB","0.0","0.0","0.0","0.0","0.0","0.5","2.2","0.0","0.9","0.5","7.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.7","1.2"
"Daniel Bellinger","NYG","TE","CLE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.5","5.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.5","0.9"
"Raheem Blackshear","CAR","RB","LV","0.0","0.0","0.0","0.0","0.0","0.4","1.2","0.0","0.3","0.2","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.6","0.4"
"John Bates","WAS","TE","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.6","6.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.5","0.9"
"Adam Trautman","DEN","TE","TB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.6","5.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.5","0.8"
"Jacob Cowing","SF","WR","LA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.4","1.5","1.2"
"Payne Durham","TB","TE","DEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.5","4.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.4","0.9"
"Brevyn Spann-Ford","DAL","TE","BAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.3","2.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.3","1.0"
"Avery Williams","ATL","RB","KC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.4","0.5","0.4"
"Charlie Woerner","ATL","TE","KC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.5","4.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.4","0.9"
"Malik Willis","GB","QB","TEN","13.3","24.7","150.1","0.6","0.7","5.6","28.5","0.2","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","11.4","11.4","11.4"
"Cade Stover","HOU","TE","MIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","3.5","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.2","0.9"
"Jalin Hyatt","NYG","WR","CLE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.4","5.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.3","1.4","1.1"
"David Moore","CAR","WR","LV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.6","6.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.5","0.9"
"Blake Watson","DEN","RB","TB","0.0","0.0","0.0","0.0","0.0","0.2","1.2","0.0","0.0","0.1","1.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.3","0.4","0.2"
"Marquez Valdes-Scantling","BUF","WR","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.3","1.0"
"Trayveon Williams","CIN","RB","WAS","0.0","0.0","0.0","0.0","0.0","0.2","0.8","0.0","0.1","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.3","0.3","0.2"
"Ashton Dulin","IND","WR","CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.2","1.3","1.0"
"Laviska Shenault Jr.","SEA","WR","MIA","0.0","0.0","0.0","0.0","0.0","0.2","1.1","0.0","0.8","0.5","4.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.4","0.9"
"Ben Sinnott","WAS","TE","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.5","4.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.1","0.7"
"Xavier Gipson","NYJ","WR","NE","0.0","0.0","0.0","0.0","0.0","0.2","1.0","0.0","0.4","0.3","3.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.1","1.2","1.0"
"Nick Vannett","TEN","TE","GB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","3.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.0","0.7"
"Jeremy McNichols","WAS","RB","CIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.2","0.2","0.1"
"Reggie Gilliam","BUF","RB","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.2","0.2","0.1"
"Skyy Moore","KC","WR","ATL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.2","0.9"
"Nate Adkins","DEN","TE","TB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.4","3.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.8","1.0","0.6"
"Davis Allen","LA","TE","SF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","2.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.8","0.9","0.7"
"Robert Woods","HOU","WR","MIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","3.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.1","0.8"
"DJ Turner","LV","WR","CAR","0.0","0.0","0.0","0.0","0.0","0.2","1.0","0.0","0.0","0.3","3.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","1.0","1.1","0.8"
"Trent Sherfield","MIN","WR","HOU","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.2","3.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.0","0.8"
"Xavier Hutchinson","HOU","WR","MIN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.1","0.8"
"Harrison Bryant","LV","TE","CAR","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","2.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.6"
"Malachi Corley","NYJ","WR","NE","0.0","0.0","0.0","0.0","0.0","0.1","0.7","0.0","0.0","0.2","3.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.0","0.8"
"KhaDarel Hodge","ATL","WR","KC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.3","3.4","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.0","0.8"
"Scotty Miller","PIT","WR","LAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.0","0.7"
"Connor Heyward","PIT","TE","LAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","0.2","2.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.5"
"Hunter Long","LA","TE","SF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.8","0.5"
"Grant DuBose","MIA","WR","SEA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4","5.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.9","1.0","0.7"
"Stone Smartt","LAC","TE","PIT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","2.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.7","0.5"
"Charlie Kolar","BAL","TE","DAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.7","0.5"
"Kameron Johnson","TB","WR","DEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.8","0.8","0.7"
"Charlie Jones","CIN","WR","WAS","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.5","5.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.8","1.0","0.5"
"Marcedes Lewis","CHI","TE","IND","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.6","0.5"
"Jake Tonges","SF","TE","LA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.7","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.6","0.5"
"Devin Duvernay","JAC","WR","BUF","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.7"
"Simi Fehoko","LAC","WR","PIT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","2.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.9","0.6"
"Robbie Chosen","MIA","WR","SEA","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.3","4.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.9","0.6"
"Tom Kennedy","DET","WR","ARI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","3.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.6"
"Ko Kieft","TB","TE","DEN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.5","0.4"
"Bo Melton","GB","WR","TEN","0.0","0.0","0.0","0.0","0.0","0.3","1.4","0.0","0.2","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.7","0.7"
"Nick Westbrook-Ikhine","TEN","WR","GB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.6"
"Zach Pascal","ARI","WR","DET","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.6"
"Tyler Scott","CHI","WR","IND","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.6"
"Chris Manhertz","NYG","TE","CLE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.5","0.4"
"Quintin Morris","BUF","TE","JAC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.5","0.4"
"Javon Baker","NE","WR","NYJ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","1.6","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.8","0.6"
"Mecole Hardman","KC","WR","ATL","0.0","0.0","0.0","0.0","0.0","0.1","0.5","0.0","0.0","0.1","1.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.7","0.7","0.6"
"Brenden Bates","NYJ","TE","NE","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.5","0.4"
"Nick Muse","MIN","TE","HOU","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.9","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.5","0.5","0.4"
"Ross Dwelley","ATL","TE","KC","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.4","0.5","0.4"
"Tylan Wallace","BAL","WR","DAL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.1","1.2","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.7","0.6"
"Jordan Matthews","CAR","TE","LV","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.4","0.5","0.3"
"Troy Franklin","DEN","WR","TB","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","2.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.6","0.7","0.5"
"Parker Hesse","DET","TE","ARI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.0","0.0","","","0.4","0.4","0.3"
